"","uID","Year","Outcome","months_with_outcome","Txmonths","isCoal","initialYear","S_n_CR","avgNOxControls","scrubber","totOpTime","NOxemissions","SO2emissions","CO2emissions","GrossLoad","HeatInput","pctCapacity","Phase2","EPA.Region","Latitude","Longitude","Tx","coal_no_scrubber","coal_with_scrubber"
"2083","55322_CTG-3",2014,49.079,12,12,FALSE,NA,TRUE,0,FALSE,7539.17,49.079,3.349,663506.84,1543753.33,11164821.5,0.532557369820346,1,9,36.3853,-114.9228,TRUE,FALSE,FALSE
"2084","55322_CTG-4",2014,55.474,12,12,FALSE,NA,TRUE,0,FALSE,7232.34,55.474,3.199,633646.91,1477355.49,10662312.4,0.508096060491425,1,9,36.3853,-114.9228,TRUE,FALSE,FALSE
"2085","55327_CTG-1",2014,65.151,12,12,FALSE,NA,TRUE,0,FALSE,6283.54,65.151,2.967,587708.66,1208367.97,9889325.9,0.4528579916688,1,6,29.7731,-94.9019,TRUE,FALSE,FALSE
"2086","55327_CTG-2",2014,46.556,12,12,FALSE,NA,TRUE,0,FALSE,4502.73,46.556,2.127,421672.531,858005.41,7095464.21,0.326118368002219,1,6,29.7731,-94.9019,TRUE,FALSE,FALSE
"2087","55327_CTG-3",2014,60.525,12,12,FALSE,NA,TRUE,0,FALSE,6392.7,60.525,2.983,591006.36,1228441.68,9944808.18,0.449908624135945,1,6,29.7731,-94.9019,TRUE,FALSE,FALSE
"2088","55328_CTG-1",2014,90.559,12,12,FALSE,NA,TRUE,0,FALSE,6198.47,90.559,3.403,674408.208,1610060.36,11348225.5,0.540950500765382,1,10,45.7931,-119.3117,TRUE,FALSE,FALSE
"2089","55328_CTG-2",2014,87.193,12,12,FALSE,NA,TRUE,0,FALSE,5909.72,87.193,3.32,657414.73,1571516.63,11062270.1,0.527328355392523,1,10,45.7931,-119.3117,TRUE,FALSE,FALSE
"2090","55333_1",2014,62.19,12,0,FALSE,NA,FALSE,1,FALSE,7347.37,62.19,3.812,755169.25,1844889.4,12707207.2,0.683253785177153,1,9,38.0167,-121.8439,FALSE,FALSE,FALSE
"2091","55333_2",2014,70.938,12,0,FALSE,NA,FALSE,1,FALSE,7982.08,70.938,4.019,796078.68,1908645.7,13395563.6,0.719983321235304,1,9,38.0167,-121.8439,FALSE,FALSE,FALSE
"2092","55333_3",2014,56.007,12,0,FALSE,NA,FALSE,1,FALSE,6618.34,56.007,3.365,666524.62,1598453.11,11215549.6,0.603462830662731,1,9,38.0167,-121.8439,FALSE,FALSE,FALSE
"2093","55337_1",2014,149.389,12,0,FALSE,NA,FALSE,1,FALSE,7873.62,149.389,6.009,1190349.36,1809864.1,20029968,0.762426912300165,1,3,40.3509,-76.3658,FALSE,FALSE,FALSE
"2094","55337_2",2014,142.23,12,0,FALSE,NA,FALSE,1,FALSE,7531.1,142.23,5.804,1149532.33,1729166.88,19343170.7,0.736956742831541,1,3,40.3509,-76.3658,FALSE,FALSE,FALSE
"2095","55343_CTG1",2014,49.217,12,12,FALSE,NA,TRUE,0,FALSE,6710.44,49.217,2.504,496051.71,1128879.75,8347022.3,0.399998118173801,1,6,32.2983,-107.78,TRUE,FALSE,FALSE
"2096","55345_CTG-1",2014,34.895,12,12,FALSE,NA,TRUE,0,FALSE,7882.02,34.895,3.948,781828.78,1812152.6,13155764,0.682688645988495,1,9,32.5733,-116.9153,TRUE,FALSE,FALSE
"2097","55345_CTG-2",2014,36.407,12,12,FALSE,NA,TRUE,0,FALSE,7927.45,36.407,3.961,784567.62,1832022.3,13201866.9,0.68424636735539,1,9,32.5733,-116.9153,TRUE,FALSE,FALSE
"2098","55347_4",2014,34.886,12,0,FALSE,NA,FALSE,1,FALSE,1217.97,34.886,1.282,117081.234,189502.38,1933412.511,0.113671219857206,1,3,40.6383,-79.3503,FALSE,FALSE,FALSE
"2099","55350_1A",2014,82.447,12,12,FALSE,NA,TRUE,0,FALSE,8140.88,82.447,3.883,769199.54,2030164.4,12943250.1,0.657173485591967,1,5,40.0935,-82.0267,TRUE,FALSE,FALSE
"2100","55350_1B",2014,72.29,12,12,FALSE,NA,TRUE,0,FALSE,8060.49,72.29,3.854,763485.86,2009157.8,12847111.7,0.652316745130948,1,5,40.0935,-82.0267,TRUE,FALSE,FALSE
"2101","55357_CTG1",2014,60.881,12,12,FALSE,NA,TRUE,0,FALSE,4705.92,60.881,2.488,492972.22,1156958.37,8295201.7,0.400926331228701,1,6,29.4731,-95.6244,TRUE,FALSE,FALSE
"2102","55357_CTG2",2014,73.786,12,12,FALSE,NA,TRUE,0,FALSE,5416,73.786,2.886,571781.51,1330140.74,9621370.1,0.464298952093386,1,6,29.4731,-95.6244,TRUE,FALSE,FALSE
"2103","55358_CT2",2014,69.635,12,12,FALSE,NA,TRUE,0,FALSE,5938.5,69.635,2.968,586817.08,1361694.14,9874327.8,0.324810371361352,1,6,30.2588,-93.7353,TRUE,FALSE,FALSE
"2104","55358_CT3",2014,66.658,12,12,FALSE,NA,TRUE,0,FALSE,5673.49,66.658,2.733,542657.925,1246527.16,9131296.1,0.329124880085447,1,6,30.2588,-93.7353,TRUE,FALSE,FALSE
"2105","55358_CT4",2014,71.229,12,12,FALSE,NA,TRUE,0,FALSE,6209.89,71.229,3.019,600049.63,1373370.06,10097033.3,0.363629658228285,1,6,30.2588,-93.7353,TRUE,FALSE,FALSE
"2106","55364_CT11",2014,40.474,12,12,FALSE,NA,TRUE,0,FALSE,4805.46,40.474,2.409,477334.05,1136850.5,8032053.3,0.359286167742186,1,5,39.3922,-87.5103,TRUE,FALSE,FALSE
"2107","55364_CT12",2014,41.704,12,12,FALSE,NA,TRUE,0,FALSE,4854.77,41.704,2.423,480128.38,1143976.64,8079096.6,0.361330348086068,1,5,39.3922,-87.5103,TRUE,FALSE,FALSE
"2108","55365_GT-1",2014,36.771,12,0,FALSE,NA,FALSE,0,FALSE,608.59,36.771,0.082,15714.9,20836.49,266328.7,0.0523371326815145,1,6,29.702,-95.071,FALSE,FALSE,FALSE
"2109","55365_GT-2",2014,35.212,12,0,FALSE,NA,FALSE,0,FALSE,581.79,35.212,0.078,15722.1,20845.76,266501.3,0.0524153438057479,1,6,29.702,-95.071,FALSE,FALSE,FALSE
"2110","55365_GT-3",2014,34.097,12,0,FALSE,NA,FALSE,0,FALSE,601.21,34.097,0.083,16514.2,21899.19,279941.4,0.0550741603627016,1,6,29.702,-95.071,FALSE,FALSE,FALSE
"2111","55365_GT-4",2014,33.372,12,0,FALSE,NA,FALSE,0,FALSE,590.84,33.372,0.08,15641.3,20736.41,265074.8,0.052113729616595,1,6,29.702,-95.071,FALSE,FALSE,FALSE
"2112","55375_CT1",2014,38.14,12,12,FALSE,NA,TRUE,1,FALSE,7226.06,38.14,4.85,696638.1,1727239.6,11619422.7,0.56505091697346,1,2,40.7825,-73.8964,TRUE,FALSE,FALSE
"2113","55375_CT2",2014,43.363,12,12,FALSE,NA,TRUE,1,FALSE,7604.46,43.363,5.769,745261.25,1877186.13,12385819.7,0.590355370950156,1,2,40.7825,-73.8964,TRUE,FALSE,FALSE
"2114","55375_CT3",2014,42.47,12,12,FALSE,NA,TRUE,1,FALSE,6792.47,42.47,5.952,703111.116,1655189.43,11646034.53,0.608920140960526,1,2,40.7825,-73.8964,TRUE,FALSE,FALSE
"2115","55375_CT4",2014,36.361,12,12,FALSE,NA,TRUE,1,FALSE,6793.14,36.361,4.331,685032.28,1643822.32,11459889.8,0.599768167849491,1,2,40.7825,-73.8964,TRUE,FALSE,FALSE
"2116","55377_8",2002,11.396,12,0,FALSE,NA,FALSE,1,FALSE,733.44,11.396,0.089,19521.211,31264,296737.006,0.0795690142915997,1,3,39.7475,-79.8388,FALSE,FALSE,FALSE
"2117","55377_8",2014,10.241,12,0,FALSE,NA,FALSE,1,FALSE,569.72,10.241,0.074,14741.359,25475.69,248037.015,0.057751773910961,1,3,39.7475,-79.8388,FALSE,FALSE,FALSE
"2118","55377_9",2002,11.865,12,0,FALSE,NA,FALSE,1,FALSE,738.5,11.865,0.088,19688.908,31260,299293.737,0.0802135906832389,1,3,39.7475,-79.8388,FALSE,FALSE,FALSE
"2119","55377_9",2014,9.942,12,0,FALSE,NA,FALSE,1,FALSE,600.61,9.942,0.078,15476.24,26682.01,260411.764,0.0605073956776506,1,3,39.7475,-79.8388,FALSE,FALSE,FALSE
"2120","55380_CTG-1",2014,45.657,12,12,FALSE,NA,TRUE,0,FALSE,4679.81,45.657,2.137,423160.13,880508.57,7120561.4,0.350891687230409,1,6,33.2961,-92.5933,TRUE,FALSE,FALSE
"2121","55380_CTG-2",2014,44.882,12,12,FALSE,NA,TRUE,0,FALSE,4652.74,44.882,2.176,430552.125,908758.68,7244845,0.356928510476561,1,6,33.2961,-92.5933,TRUE,FALSE,FALSE
"2122","55381_CT-001",2002,15.776,12,0,FALSE,NA,FALSE,1,FALSE,610,15.776,4.777,19695.899,24600,225830.85,0.0562898890513634,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2123","55381_CT-002",2002,15.992,12,0,FALSE,NA,FALSE,1,FALSE,612.25,15.992,4.83,19928.087,25011,228482.185,0.056915592551108,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2124","55381_CT-002",2014,25.349,12,0,FALSE,NA,FALSE,1,FALSE,879.75,25.349,0.149,29160.78,39226,359375.52,0.0907377539592784,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2125","55381_CT-003",2002,13.36,12,0,FALSE,NA,FALSE,1,FALSE,517,13.36,4.096,16900.087,20789,193774.065,0.0483552181925879,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2126","55381_CT-003",2014,31.832,12,0,FALSE,NA,FALSE,1,FALSE,1222.25,31.832,0.203,41222.22,55372.25,508022.4,0.128119712947972,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2127","55381_CT-004",2002,11.45,12,0,FALSE,NA,FALSE,1,FALSE,517,11.45,3.247,13406.297,15501,153650.84,0.0384633889181705,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2128","55381_CT-004",2014,5.93,12,0,FALSE,NA,FALSE,1,FALSE,276.5,5.93,0.036,7028.925,8963.75,86629.35,0.0218478352364918,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2129","55381_CT-005",2002,8.161,12,0,FALSE,NA,FALSE,1,FALSE,453.5,8.161,2.576,10641.097,12472,121935.105,0.0305194035050615,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2130","55381_CT-005",2014,5.437,12,0,FALSE,NA,FALSE,1,FALSE,297,5.437,0.037,7640.9,9702.25,94167.6,0.0236608813742347,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2131","55381_CT-006",2002,6.949,12,0,FALSE,NA,FALSE,1,FALSE,387.75,6.949,2.038,8413.605,9435,96397.505,0.0241560671326718,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2132","55381_CT-006",2014,6.604,12,0,FALSE,NA,FALSE,1,FALSE,299.25,6.604,0.039,8343.125,10688.25,102825.635,0.0258316217700488,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2133","55381_CT-007",2014,6.197,12,0,FALSE,NA,FALSE,1,FALSE,307,6.197,0.041,8594.9,11267.75,105917,0.0264709453152432,1,3,37.9892,-75.54,FALSE,FALSE,FALSE
"2134","55386_B-1",2014,11.227,12,0,FALSE,NA,FALSE,1,FALSE,5755.8,11.227,NA,NA,NA,674626.59,0.216464047446936,0,4,33.8692,-81.0183,FALSE,FALSE,FALSE
"2135","55386_B-2",2014,10.997,12,0,FALSE,NA,FALSE,1,FALSE,6041.03,10.997,NA,NA,NA,676085.82,0.217274813703857,0,4,33.8692,-81.0183,FALSE,FALSE,FALSE
"2136","55393_1",2014,44.374,12,12,FALSE,NA,TRUE,0,FALSE,5677.95,44.374,2.798,554119.4,1338606.25,9324131.3,0.49851825793687,1,9,37.2169,-121.7439,TRUE,FALSE,FALSE
"2137","55393_2",2014,38.625,12,12,FALSE,NA,TRUE,0,FALSE,5253.96,38.625,2.639,522633.556,1254895.53,8794283.75,0.469364985065259,1,9,37.2169,-121.7439,TRUE,FALSE,FALSE
"2138","55397_CT1",2014,81.933,12,12,FALSE,NA,TRUE,0,FALSE,8139.64,81.933,4.854,961317.97,2225500.8,16176033,0.703220865436975,1,5,39.5798,-81.6571,TRUE,FALSE,FALSE
"2139","55397_CT2",2014,81.916,12,12,FALSE,NA,TRUE,0,FALSE,8121.99,81.916,4.811,953152.19,2231335.7,16038625,0.697459470269589,1,5,39.5798,-81.6571,TRUE,FALSE,FALSE
"2140","55400_CTG-1",2014,17.367,12,0,FALSE,NA,FALSE,0,FALSE,8507.04,17.367,3.974,786840.59,2011141.8,13240147.7,0.733691584435429,1,9,35.2803,-119.311,FALSE,FALSE,FALSE
"2141","55400_CTG-2",2014,20.196,12,0,FALSE,NA,FALSE,0,FALSE,8618.57,20.196,4.041,800347.14,2029022.1,13467355.4,0.745823858180587,1,9,35.2803,-119.311,FALSE,FALSE,FALSE
"2142","55404_COG01",2014,207.157,12,0,FALSE,NA,FALSE,0,FALSE,6929.55,207.157,3.641,721080.31,1585149.84,12133589.6,0.555908992888742,1,6,30.2292,-91.065,FALSE,FALSE,FALSE
"2143","55404_COG02",2014,100.924,12,0,FALSE,NA,FALSE,0,FALSE,3333.81,100.924,1.773,351238.933,769101.71,5910276.906,0.27076054471123,1,6,30.2292,-91.065,FALSE,FALSE,FALSE
"2144","55405_2",2014,39.692,12,12,FALSE,NA,TRUE,1,FALSE,2709.5,39.692,1.651,327189.493,784466.46,5505565.47,0.223721276816954,1,2,42.2728,-73.8492,TRUE,FALSE,FALSE
"2145","55411_CT1",2014,73.21,12,12,FALSE,NA,TRUE,0,FALSE,6941.38,73.21,5.137,1017629.65,1636426.41,17123694.2,0.648187254250939,1,4,33,-85.9031,TRUE,FALSE,FALSE
"2146","55411_CT2",2014,78.758,12,12,FALSE,NA,TRUE,0,FALSE,7210.85,78.758,5.408,1071247.89,1726792.59,18025816.2,0.684731633935683,1,4,33,-85.9031,TRUE,FALSE,FALSE
"2147","55412_CT1",2014,28.001,12,12,FALSE,NA,TRUE,0,FALSE,3000.45,28.001,1.457,288332.498,659955.01,4851729.3,0.241967679654575,1,4,28.0525,-81.8083,TRUE,FALSE,FALSE
"2148","55412_CT2",2014,32.113,12,12,FALSE,NA,TRUE,0,FALSE,3412.83,32.113,1.691,334989.203,772342.44,5636815.83,0.280570094150494,1,4,28.0525,-81.8083,TRUE,FALSE,FALSE
"2149","55414_GT201",2014,36.444,12,0,FALSE,NA,FALSE,1,FALSE,1410.92,36.444,0.679,132229.085,215277.37,2224821.73,0.128684562403663,1,4,28.3665,-82.5591,FALSE,FALSE,FALSE
"2150","55418_CT-1",2014,19.077,12,12,FALSE,NA,TRUE,0,FALSE,3127.98,19.077,1.415,280221.201,676862.96,4715252.22,0.202248931589483,1,6,34.2963,-92.8683,TRUE,FALSE,FALSE
"2151","55418_CT-2",2014,19.433,12,12,FALSE,NA,TRUE,0,FALSE,3090.21,19.433,1.393,275893.946,665255.09,4642461.08,0.199337483576307,1,6,34.2963,-92.8683,TRUE,FALSE,FALSE
"2152","55419_500",2014,121.435,12,12,FALSE,NA,TRUE,0,FALSE,8102.12,121.435,2.334,825872.85,2501946.7,14968025.1,0.657589107283094,1,6,30.3215,-91.2392,TRUE,FALSE,FALSE
"2153","55419_600",2014,98.103,12,12,FALSE,NA,TRUE,0,FALSE,7204.82,98.103,2.094,743232.869,2207380.26,13471469.84,0.592136678973091,1,6,30.3215,-91.2392,TRUE,FALSE,FALSE
"2154","55419_700",2014,113.409,12,12,FALSE,NA,TRUE,0,FALSE,7633.67,113.409,2.246,783136.263,2362904.1,14484993.7,0.630931342371951,1,6,30.3215,-91.2392,TRUE,FALSE,FALSE
"2155","55419_800",2014,104.351,12,12,FALSE,NA,TRUE,0,FALSE,7500.68,104.351,2.114,730857.32,2308178.6,13509984,0.592928889797519,1,6,30.3215,-91.2392,TRUE,FALSE,FALSE
"2156","55433_CTG-1",2014,5.024,12,0,FALSE,NA,FALSE,0,FALSE,587.05,5.024,0.122,24246.513,30719.06,407995.575,0.0430942830891037,1,6,30.2825,-92.5994,FALSE,FALSE,FALSE
"2157","55433_CTG-2",2014,5.935,12,0,FALSE,NA,FALSE,0,FALSE,702.72,5.935,0.155,30405.893,39730.92,511625.409,0.0540279074387632,1,6,30.2825,-92.5994,FALSE,FALSE,FALSE
"2158","55433_CTG-3",2014,7.697,12,0,FALSE,NA,FALSE,0,FALSE,797.19,7.697,0.171,33899.265,44030.91,570437.82,0.0603025959476877,1,6,30.2825,-92.5994,FALSE,FALSE,FALSE
"2159","55433_CTG-4",2014,6.878,12,0,FALSE,NA,FALSE,0,FALSE,708.77,6.878,0.152,30315.517,39042.86,510113.97,0.0539710288659468,1,6,30.2825,-92.5994,FALSE,FALSE,FALSE
"2160","55439_CTGDB1",2014,45.043,12,12,FALSE,NA,TRUE,1,FALSE,5612.71,45.043,2.783,551186.532,1266076.25,9274724.197,0.427966140557027,1,3,37.8667,-78.3813,TRUE,FALSE,FALSE
"2161","55439_CTGDB2",2014,48.704,12,12,FALSE,NA,TRUE,1,FALSE,5464.91,48.704,2.668,528733.592,1219716.31,8896957.004,0.410813408560493,1,3,37.8667,-78.3813,TRUE,FALSE,FALSE
"2162","55440_CTGDB1",2014,58.61,12,12,FALSE,NA,TRUE,1,FALSE,6393.62,58.61,3.708,709147.65,1568405.6,11930939.2,0.475556312219367,1,4,32.6503,-86.7386,TRUE,FALSE,FALSE
"2163","55440_CTGDB2",2014,52.043,12,12,FALSE,NA,TRUE,1,FALSE,6385.24,52.043,3.533,695826.74,1545979.64,11708337,0.466376126645532,1,4,32.6503,-86.7386,TRUE,FALSE,FALSE
"2164","55440_CTGDB3",2014,54.782,12,12,FALSE,NA,TRUE,1,FALSE,6166.8,54.782,3.432,679282.98,1510549.18,11430268,0.455163532806426,1,4,32.6503,-86.7386,TRUE,FALSE,FALSE
"2165","55451_CTG-1",2014,69.864,12,12,FALSE,NA,TRUE,0,FALSE,6266.65,69.864,3.221,637978.664,1440821.65,10735197.7,0.445315414853217,1,4,34.8358,-89.2017,TRUE,FALSE,FALSE
"2166","55451_CTG-2",2014,67.567,12,12,FALSE,NA,TRUE,0,FALSE,5995.14,67.567,3.058,605968.74,1362929.93,10196616.2,0.422811665958743,1,4,34.8358,-89.2017,TRUE,FALSE,FALSE
"2167","55451_CTG-3",2014,62.751,12,12,FALSE,NA,TRUE,0,FALSE,5894.6,62.751,2.992,592611.04,1340249.94,9971849.9,0.413811587786467,1,4,34.8358,-89.2017,TRUE,FALSE,FALSE
"2168","55453_1",2002,47.944,12,0,FALSE,NA,FALSE,1,FALSE,3276,47.944,0.323,63770.955,107191,1073099.525,0.331135632741619,1,8,38.5569,-104.6875,FALSE,FALSE,FALSE
"2169","55453_2",2002,41.372,12,0,FALSE,NA,FALSE,1,FALSE,2895.5,41.372,0.276,54535.675,91958,917668.85,0.282658935268782,1,8,38.5569,-104.6875,FALSE,FALSE,FALSE
"2170","55453_3",2002,34.771,12,0,FALSE,NA,FALSE,1,FALSE,2399,34.771,0.226,44621.2,74005,750818.03,0.231226443208554,1,8,38.5569,-104.6875,FALSE,FALSE,FALSE
"2171","55453_4",2002,29.372,12,0,FALSE,NA,FALSE,1,FALSE,2196.75,29.372,0.202,40160.575,67141,675766.04,0.207818966712947,1,8,38.5569,-104.6875,FALSE,FALSE,FALSE
"2172","55453_5",2002,30.801,12,0,FALSE,NA,FALSE,1,FALSE,2106.5,30.801,0.191,38041.575,62314,640097.9,0.197049585903811,1,8,38.5569,-104.6875,FALSE,FALSE,FALSE
"2173","55453_6",2002,23.957,12,0,FALSE,NA,FALSE,1,FALSE,1840.5,23.957,0.163,32341.45,52983,544193.99,0.167863240560081,1,8,38.5569,-104.6875,FALSE,FALSE,FALSE
"2174","55455_CC2A",2014,45.092,12,12,FALSE,NA,TRUE,0,FALSE,6836.81,45.092,2.493,493852.3,1131247.87,8310068.4,0.461498772550766,1,9,33.33,-112.84,TRUE,FALSE,FALSE
"2175","55455_CC2B",2014,43.483,12,12,FALSE,NA,TRUE,0,FALSE,6567.85,43.483,2.454,485967.72,1093868.81,8177355.6,0.454244775422731,1,9,33.33,-112.84,TRUE,FALSE,FALSE
"2176","55457_CT1",2002,92.868,12,0,FALSE,NA,FALSE,0,FALSE,3570.81,92.868,1.513,299649.332,472167,5042136.97,0.317853289715755,1,6,35.2979,-97.5896,FALSE,FALSE,FALSE
"2177","55457_CT2",2002,79.112,12,0,FALSE,NA,FALSE,0,FALSE,3246.47,79.112,1.388,274900.486,440223,4625695,0.292751788303814,1,6,35.2979,-97.5896,FALSE,FALSE,FALSE
"2178","55463_CT-02",2014,72.925,12,12,FALSE,NA,TRUE,0,FALSE,7027.67,72.925,3.81,754849.09,1688997.5,12701822.6,0.513739468205398,1,6,35.6853,-97.2242,TRUE,FALSE,FALSE
"2179","55463_CT-03",2014,76.406,12,12,FALSE,NA,TRUE,0,FALSE,7250.03,76.406,3.884,769422.96,1744029.83,12947015.3,0.5365237669029,1,6,35.6853,-97.2242,TRUE,FALSE,FALSE
"2180","55464_CTG1",2014,58.609,12,12,FALSE,NA,TRUE,0,FALSE,7835.22,58.609,4.527,896938.7,1665312.28,15092763.2,0.635580907671873,1,6,29.7153,-95.1361,TRUE,FALSE,FALSE
"2181","55464_CTG2",2014,59.635,12,12,FALSE,NA,TRUE,0,FALSE,7661.26,59.635,4.298,851569.75,1576975.37,14329268.2,0.604329449925578,1,6,29.7153,-95.1361,TRUE,FALSE,FALSE
"2182","55464_CTG3",2014,55.323,12,12,FALSE,NA,TRUE,0,FALSE,6934.94,55.323,4.24,839708.75,1567321.85,14129735.4,0.595629475400328,1,6,29.7153,-95.1361,TRUE,FALSE,FALSE
"2183","55464_CTG4",2014,53.443,12,12,FALSE,NA,TRUE,0,FALSE,7978.22,53.443,4.492,889595.39,1708754.53,14969087.3,0.631104846988991,1,6,29.7153,-95.1361,TRUE,FALSE,FALSE
"2184","55467_CTGEN2",2014,59.201,12,12,FALSE,NA,TRUE,0,FALSE,5361.65,59.201,2.457,486353.086,1204312.47,8183747.27,0.441435312280839,1,6,32.7056,-92.0697,TRUE,FALSE,FALSE
"2185","55467_CTGEN3",2014,69.128,12,12,FALSE,NA,TRUE,0,FALSE,6674.32,69.128,3.024,599211.593,1437958.34,10082878.54,0.548804126206934,1,6,32.7056,-92.0697,TRUE,FALSE,FALSE
"2186","55470_EPN801",2014,90.467,12,12,FALSE,NA,TRUE,0,FALSE,7701.87,90.467,45.162,968817.52,NA,16302159.9,0.630695631051461,1,6,29.3775,-94.9328,TRUE,FALSE,FALSE
"2187","55470_EPN802",2014,102.812,12,12,FALSE,NA,TRUE,0,FALSE,8416.65,102.812,54.636,1084375.31,1320225.72,18246652,0.70632392021112,1,6,29.3775,-94.9328,TRUE,FALSE,FALSE
"2188","55470_EPN803",2014,88.322,12,12,FALSE,NA,TRUE,0,FALSE,8233.5,88.322,47.324,1030426.62,NA,17338992.4,0.671962930960915,1,6,29.3775,-94.9328,TRUE,FALSE,FALSE
"2189","55477_CT2",2002,41.321,12,0,FALSE,NA,FALSE,0,FALSE,4701.93,41.321,1.931,88298.112,150328,1485748.49,0.539245531944164,1,8,44.2853,-105.3841,FALSE,FALSE,FALSE
"2190","55479_1",2014,589.293,12,12,TRUE,NA,TRUE,1,TRUE,8451.42,589.293,347.74,925438.37,785891.19,8823793.4,0.774742606398604,1,8,44.2862,-105.3843,TRUE,FALSE,TRUE
"2191","55480_U1",2014,174.42,12,0,FALSE,NA,FALSE,0,FALSE,5972.08,174.42,3.076,609557.705,959146.14,10256994.254,0.476425589771351,1,6,32.7563,-96.4916,FALSE,FALSE,FALSE
"2192","55480_U2",2014,167.113,12,0,FALSE,NA,FALSE,0,FALSE,5875.34,167.113,3.094,612903.834,952962.2,10313292.511,0.479216233609367,1,6,32.7563,-96.4916,FALSE,FALSE,FALSE
"2193","55480_U4",2014,197.577,12,0,FALSE,NA,FALSE,0,FALSE,6593.95,197.577,3.414,676059.95,1010366.02,11376066,0.530338697624842,1,6,32.7563,-96.4916,FALSE,FALSE,FALSE
"2194","55480_U5",2014,188.983,12,0,FALSE,NA,FALSE,0,FALSE,6649.6,188.983,3.32,657566.36,1018291.16,11064825.1,0.515673737068729,1,6,32.7563,-96.4916,FALSE,FALSE,FALSE
"2195","55480_U6",2014,180.882,12,0,FALSE,NA,FALSE,0,FALSE,6291.55,180.882,3.23,639747.15,983515.91,10764991.2,0.502191263818253,1,6,32.7563,-96.4916,FALSE,FALSE,FALSE
"2196","55481_5",2014,52.891,12,12,FALSE,NA,TRUE,0,FALSE,7204.7,52.891,3.584,709903.65,1728230.66,11945468,0.576343892906474,1,9,33.344,-112.8535,TRUE,FALSE,FALSE
"2197","55481_6",2014,52.827,12,12,FALSE,NA,TRUE,0,FALSE,7340.36,52.827,3.65,723138.3,1756599.09,12168248.6,0.587150903767546,1,9,33.344,-112.8535,TRUE,FALSE,FALSE
"2198","55499_GT-1",2014,0.624,12,12,FALSE,NA,TRUE,1,FALSE,301.81,0.624,0.042,8156.862,13139.86,140085.598,0.0268780372103815,1,9,38.3989,-121.9239,TRUE,FALSE,FALSE
"2199","55502_1",2014,72.167,12,12,FALSE,NA,TRUE,0,FALSE,3965.96,72.167,1.967,389442.43,904862.43,6553088.25,0.332766063451765,1,5,39.0913,-84.8667,TRUE,FALSE,FALSE
"2200","55502_2",2014,73.635,12,12,FALSE,NA,TRUE,0,FALSE,4095.97,73.635,1.905,377624.776,904663.74,6354208.13,0.322620128188352,1,5,39.0913,-84.8667,TRUE,FALSE,FALSE
"2201","55502_3",2014,55.04,12,12,FALSE,NA,TRUE,0,FALSE,3737.09,55.04,1.847,366000.388,848245.17,6158691.85,0.313935379793196,1,5,39.0913,-84.8667,TRUE,FALSE,FALSE
"2202","55502_4",2014,63.465,12,12,FALSE,NA,TRUE,0,FALSE,3472.59,63.465,1.674,331635.257,767078.64,5580343.2,0.283742677066147,1,5,39.0913,-84.8667,TRUE,FALSE,FALSE
"2203","55508_GT-1",2014,1.181,12,12,FALSE,NA,TRUE,1,FALSE,330.46,1.181,0.044,9012.387,14160.73,153562.414,0.0293917948055342,1,9,36.6531,-120.5797,TRUE,FALSE,FALSE
"2204","55510_GT-1",2002,2.037,12,12,FALSE,NA,TRUE,1,FALSE,752.71,2.037,0.102,19927.539,34066,335306.524,0.0760438779277337,1,9,32.5622,-116.9433,TRUE,FALSE,FALSE
"2205","55510_GT-1",2014,0.936,12,12,FALSE,NA,TRUE,1,FALSE,404.36,0.936,0.052,10056.462,16437.33,171201.949,0.0327758675844143,1,9,32.5622,-116.9433,TRUE,FALSE,FALSE
"2206","55512_GT-1",2014,1.645,12,12,FALSE,NA,TRUE,1,FALSE,631.29,1.645,0.077,15245.934,24085.88,260558.326,0.0498606401698598,1,9,32.7971,-116.972,TRUE,FALSE,FALSE
"2207","55513_GT-1",2002,1.228,12,12,FALSE,NA,TRUE,1,FALSE,752.22,1.228,0.104,20482.514,32408,344680.913,0.078199352831377,1,9,33.1221,-117.117,TRUE,FALSE,FALSE
"2208","55513_GT-1",2014,1.325,12,12,FALSE,NA,TRUE,1,FALSE,400.16,1.325,0.056,11019.974,17088.02,188386.202,0.0360083234420336,1,9,33.1221,-117.117,TRUE,FALSE,FALSE
"2209","55516_CTG1",2014,58.735,12,12,FALSE,NA,TRUE,0,FALSE,8123.81,58.735,5.006,991649.98,2319118.86,16686455.1,0.704779196732788,1,3,39.8592,-79.9182,TRUE,FALSE,FALSE
